experiment, date, operator, x, value, plotted, centre, ucl, lcl, s, direction, signal, extract, flags, baseline, chart, type, variant, sop_sha256
DEMO_LC1_HIST_0001, 2024-01-08 15:30, , 1, 32.829624400845915, 32.829624400845915, 32.97733755221304, 33.99012806833705, 31.964547036089026, , , , extracted 2023-11-20, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0091, 2025-04-11 17:30, , 91, 32.80239273203957, 32.80239273203957, 32.97733755221304, 33.99012806833705, 31.964547036089026, , , , extracted 2023-11-20, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0092, 2025-04-22 11:30, , 92, 32.48607576934916, 32.48607576934916, 32.97733755221304, 33.99012806833705, 31.964547036089026, , , , extracted 2023-11-20, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0093, 2025-04-26 11:30, , 93, 32.8684903853844, 32.8684903853844, 32.97733755221304, 33.99012806833705, 31.964547036089026, , , , extracted 2023-11-20, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0094, 2025-04-26 17:30, , 94, 33.33112174497021, 33.33112174497021, 32.97733755221304, 33.99012806833705, 31.964547036089026, , , , extracted 2023-11-20, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0095, 2025-05-03 17:30, , 95, 32.337146182682396, 32.337146182682396, 32.97733755221304, 33.99012806833705, 31.964547036089026, , , , extracted 2023-11-20, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0096, 2025-05-10 12:30, , 96, 32.519512864622904, 32.519512864622904, 32.97733755221304, 33.99012806833705, 31.964547036089026, , , , extracted 2023-11-20, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0097, 2025-05-17 12:30, , 97, 32.8020784250474, 32.8020784250474, 32.97733755221304, 33.99012806833705, 31.964547036089026, , , , extracted 2023-11-20, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0098, 2025-05-19 14:30, , 98, 33.318042705647095, 33.318042705647095, 32.97733755221304, 33.99012806833705, 31.964547036089026, , , , extracted 2023-11-20, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0099, 2025-05-20 14:30, , 99, 32.36866319664355, 32.36866319664355, 32.97733755221304, 33.99012806833705, 31.964547036089026, , , , extracted 2023-11-20, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0100, 2025-05-20 14:30, , 100, 32.45829221791253, 32.45829221791253, 32.97733755221304, 33.99012806833705, 31.964547036089026, , , , extracted 2023-11-20, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0101, 2025-05-21 12:30, , 101, 32.85174408819172, 32.85174408819172, 32.97733755221304, 33.99012806833705, 31.964547036089026, , , , extracted 2023-11-20, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0102, 2025-05-26 17:30, , 102, 32.99498311736227, 32.99498311736227, 32.97733755221304, 33.99012806833705, 31.964547036089026, , , , extracted 2023-11-20, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0103, 2025-05-28 14:30, , 103, 32.62319769319071, 32.62319769319071, 32.97733755221304, 33.99012806833705, 31.964547036089026, , , , extracted 2023-11-20, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0104, 2025-06-01 11:30, , 104, 33.572839452557616, 33.572839452557616, 32.97733755221304, 33.99012806833705, 31.964547036089026, , , , extracted 2023-11-20, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0105, 2025-06-18 12:30, , 105, 33.13555672010407, 33.13555672010407, 32.97733755221304, 33.99012806833705, 31.964547036089026, , , , extracted 2023-11-20, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0106, 2025-06-22 14:30, , 106, 32.86868747136246, 32.86868747136246, 32.97733755221304, 33.99012806833705, 31.964547036089026, , , , extracted 2023-11-20, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0107, 2025-06-24 11:30, , 107, 33.04098288044672, 33.04098288044672, 32.97733755221304, 33.99012806833705, 31.964547036089026, , , , extracted 2023-11-20, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0108, 2025-07-04 14:30, , 108, 32.701879558505446, 32.701879558505446, 32.97733755221304, 33.99012806833705, 31.964547036089026, , , , extracted 2023-11-20, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0109, 2025-07-09 13:30, , 109, 33.22027959172016, 33.22027959172016, 32.97733755221304, 33.99012806833705, 31.964547036089026, , , , extracted 2023-11-20, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0110, 2025-07-22 17:30, , 110, 32.60406756771349, 32.60406756771349, 32.97733755221304, 33.99012806833705, 31.964547036089026, , , , extracted 2023-11-20, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0111, 2025-07-28 17:30, , 111, 33.639906388998924, 33.639906388998924, 32.97733755221304, 33.99012806833705, 31.964547036089026, , , , extracted 2023-11-20, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0113, 2025-07-29 13:30, , 112, 33.08073632804876, 33.08073632804876, 32.97733755221304, 33.99012806833705, 31.964547036089026, , , , extracted 2023-11-20, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0112, 2025-07-29 14:30, , 113, 33.205094167444166, 33.205094167444166, 32.97733755221304, 33.99012806833705, 31.964547036089026, , , , extracted 2023-11-20, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0114, 2025-08-03 14:30, , 114, 33.103216059896745, 33.103216059896745, 32.97733755221304, 33.99012806833705, 31.964547036089026, , , , extracted 2023-11-20, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0115, 2025-08-22 16:30, , 115, 33.60539195791644, 33.60539195791644, 32.97733755221304, 33.99012806833705, 31.964547036089026, , , , extracted 2023-11-20, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0116, 2025-08-23 16:30, , 116, 33.009804862800095, 33.009804862800095, 32.97733755221304, 33.99012806833705, 31.964547036089026, , , , extracted 2023-11-20, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0117, 2025-08-26 17:30, , 117, 32.916993416988866, 32.916993416988866, 32.97733755221304, 33.99012806833705, 31.964547036089026, , , , extracted 2023-11-20, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0118, 2025-09-03 15:30, , 118, 32.72586804090939, 32.72586804090939, 32.97733755221304, 33.99012806833705, 31.964547036089026, , , , extracted 2023-11-20, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0119, 2025-09-05 16:30, , 119, 33.20988127398658, 33.20988127398658, 32.97733755221304, 33.99012806833705, 31.964547036089026, , , , extracted 2023-11-20, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0120, 2025-09-16 16:30, , 120, 32.66802605157025, 32.66802605157025, 32.97733755221304, 33.99012806833705, 31.964547036089026, , , , extracted 2023-11-20, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0121, 2025-09-26 14:30, , 121, 33.02567061248669, 33.02567061248669, 32.97733755221304, 33.99012806833705, 31.964547036089026, , , , extracted 2023-11-20, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0122, 2025-09-27 12:30, , 122, 33.350206111977634, 33.350206111977634, 32.97733755221304, 33.99012806833705, 31.964547036089026, , , , extracted 2023-11-20, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0123, 2025-09-29 12:30, , 123, 33.26139078789159, 33.26139078789159, 32.97733755221304, 33.99012806833705, 31.964547036089026, , , , extracted 2023-11-20, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0124, 2025-10-15 13:30, , 124, 33.48868526893687, 33.48868526893687, 33.49130498220711, 34.71300698529388, 32.26960297912034, , , , extracted 2025-09-29, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0125, 2025-10-16 12:30, , 125, 33.353649000992995, 33.353649000992995, 33.49130498220711, 34.71300698529388, 32.26960297912034, , , , extracted 2025-09-29, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0126, 2025-10-25 11:30, , 126, 33.16859537427792, 33.16859537427792, 33.49130498220711, 34.71300698529388, 32.26960297912034, , , , extracted 2025-09-29, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0127, 2025-10-29 14:30, , 127, 33.606509418981354, 33.606509418981354, 33.49130498220711, 34.71300698529388, 32.26960297912034, , , , extracted 2025-09-29, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0128, 2025-11-08 15:30, , 128, 33.14112916539901, 33.14112916539901, 33.49130498220711, 34.71300698529388, 32.26960297912034, , , , extracted 2025-09-29, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0129, 2025-11-09 14:30, , 129, 33.53117997440525, 33.53117997440525, 33.49130498220711, 34.71300698529388, 32.26960297912034, , , , extracted 2025-09-29, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0130, 2025-11-16 10:30, , 130, 33.092025000997474, 33.092025000997474, 33.49130498220711, 34.71300698529388, 32.26960297912034, , , , extracted 2025-09-29, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0131, 2025-11-17 15:30, , 131, 33.90342387148645, 33.90342387148645, 33.49130498220711, 34.71300698529388, 32.26960297912034, , , , extracted 2025-09-29, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0133, 2025-11-20 10:30, , 132, 33.46597334236011, 33.46597334236011, 33.49130498220711, 34.71300698529388, 32.26960297912034, , , , extracted 2025-09-29, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0132, 2025-11-20 12:30, , 133, 33.79176915011311, 33.79176915011311, 33.49130498220711, 34.71300698529388, 32.26960297912034, , , , extracted 2025-09-29, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0134, 2025-11-21 10:30, , 134, 33.25371165740463, 33.25371165740463, 33.49130498220711, 34.71300698529388, 32.26960297912034, , , , extracted 2025-09-29, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0135, 2025-11-22 14:30, , 135, 34.06915689482745, 34.06915689482745, 33.49130498220711, 34.71300698529388, 32.26960297912034, , , , extracted 2025-09-29, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0136, 2025-12-03 13:30, , 136, 33.438751108250294, 33.438751108250294, 33.49130498220711, 34.71300698529388, 32.26960297912034, , , , extracted 2025-09-29, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0137, 2025-12-07 14:30, , 137, 33.002922752220954, 33.002922752220954, 33.49130498220711, 34.71300698529388, 32.26960297912034, , , , extracted 2025-09-29, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0138, 2025-12-18 16:30, , 138, 33.59004509400466, 33.59004509400466, 33.49130498220711, 34.71300698529388, 32.26960297912034, , , , extracted 2025-09-29, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0139, 2025-12-20 14:30, , 139, 34.17687859101499, 34.17687859101499, 33.49130498220711, 34.71300698529388, 32.26960297912034, , , , extracted 2025-09-29, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0140, 2025-12-31 11:30, , 140, 33.533845725430936, 33.533845725430936, 33.49130498220711, 34.71300698529388, 32.26960297912034, , , , extracted 2025-09-29, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0141, 2026-01-06 10:30, , 141, 33.26660537090231, 33.26660537090231, 33.49130498220711, 34.71300698529388, 32.26960297912034, , , , extracted 2025-09-29, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0142, 2026-01-11 14:30, , 142, 33.60482874957268, 33.60482874957268, 33.49130498220711, 34.71300698529388, 32.26960297912034, , , , extracted 2025-09-29, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0143, 2026-01-14 10:30, , 143, 33.346414132562785, 33.346414132562785, 33.49130498220711, 34.71300698529388, 32.26960297912034, , , , extracted 2025-09-29, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0144, 2026-01-20 16:30, , 144, 33.07283296224843, 33.07283296224843, 33.49130498220711, 34.71300698529388, 32.26960297912034, , , , extracted 2025-09-29, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0145, 2026-01-22 11:30, , 145, 33.563555715241094, 33.563555715241094, 33.49130498220711, 34.71300698529388, 32.26960297912034, , , , extracted 2025-09-29, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0146, 2026-02-02 10:30, , 146, 33.99812559420088, 33.99812559420088, 33.49130498220711, 34.71300698529388, 32.26960297912034, , , , extracted 2025-09-29, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0147, 2026-02-04 14:30, , 147, 33.57823365040551, 33.57823365040551, 33.49130498220711, 34.71300698529388, 32.26960297912034, , , , extracted 2025-09-29, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0148, 2026-02-16 10:30, , 148, 33.60159063162468, 33.60159063162468, 33.49130498220711, 34.71300698529388, 32.26960297912034, , , , extracted 2025-09-29, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0149, 2026-02-21 15:30, , 149, 33.46420062012299, 33.46420062012299, 33.49130498220711, 34.71300698529388, 32.26960297912034, , , , extracted 2025-09-29, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0150, 2026-02-23 16:30, , 150, 34.11777008209103, 34.11777008209103, 33.49130498220711, 34.71300698529388, 32.26960297912034, , , , extracted 2025-09-29, , , A-M1, i, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
