experiment, date, operator, x, value, plotted, centre, ucl, lcl, s, direction, signal, extract, flags, baseline, chart, type, variant, sop_sha256
DEMO_LC1_HIST_0001, 2024-01-08 15:30, , 1, 1306.9289731497533, 1464.3268180403484, 1503.6762792629972, 1544.7111387601171, 1462.6414197658773, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0087, 2025-03-16 10:30, , 87, 1465.8759316075905, 1502.5065647518425, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0088, 2025-03-20 10:30, , 88, 1503.282195334554, 1502.661690868385, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0089, 2025-04-01 16:30, , 89, 1445.8147644306503, 1491.2923055808383, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0090, 2025-04-07 15:30, , 90, 1550.9108669949164, 1503.216017863654, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0091, 2025-04-11 17:30, , 91, 1338.3593214616676, 1470.244678583257, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0092, 2025-04-22 11:30, , 92, 1576.2335865154503, 1491.4424601696956, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0093, 2025-04-26 11:30, , 93, 1542.6947799246013, 1501.6929241206767, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0094, 2025-04-26 17:30, , 94, 1555.5603773308242, 1512.4664147627063, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0095, 2025-05-03 17:30, , 95, 1624.462055495939, 1534.8655429093528, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0096, 2025-05-10 12:30, , 96, 1327.3430724243601, 1493.3610488123543, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0097, 2025-05-17 12:30, , 97, 1572.8725197166161, 1509.2633429932066, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0098, 2025-05-19 14:30, , 98, 1636.138471008897, 1534.638368596345, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0099, 2025-05-20 14:30, , 99, 1586.3325159320143, 1544.9771980634787, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0100, 2025-05-20 14:30, , 100, 1444.0409573215684, 1524.7899499150967, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0101, 2025-05-21 12:30, , 101, 1587.5675449354392, 1537.3454689191651, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0102, 2025-05-26 17:30, , 102, 1690.3081266239565, 1567.9380004601235, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0103, 2025-05-28 14:30, , 103, 1346.0293056370817, 1523.5562614955152, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0104, 2025-06-01 11:30, , 104, 1459.4263215717092, 1510.730273510754, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0105, 2025-06-18 12:30, , 105, 1367.6991110853874, 1482.1240410256808, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0106, 2025-06-22 14:30, , 106, 1513.0202768191646, 1488.3032881843776, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0107, 2025-06-24 11:30, , 107, 1310.441228814961, 1452.7308763104945, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0108, 2025-07-04 14:30, , 108, 1392.4931005650515, 1440.683321161406, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0109, 2025-07-09 13:30, , 109, 1571.7763397325293, 1466.9019248756306, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0110, 2025-07-22 17:30, , 110, 1617.9274337093523, 1497.1070266423749, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0111, 2025-07-28 17:30, , 111, 1453.063964750786, 1488.298414264057, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0113, 2025-07-29 13:30, , 112, 1200.5559899178702, 1430.74992939482, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , lo, limit, extracted 2023-11-20, EWMA beyond limit, , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0112, 2025-07-29 14:30, , 113, 1475.9357413383952, 1439.787091783535, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0114, 2025-08-03 14:30, , 114, 1275.901577381062, 1407.0099889030405, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , lo, limit, extracted 2023-11-20, EWMA beyond limit, , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0115, 2025-08-22 16:30, , 115, 1909.611076314477, 1507.5302063853278, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0116, 2025-08-23 16:30, , 116, 1478.1476344783337, 1501.6536920039289, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0117, 2025-08-26 17:30, , 117, 1673.1016622248976, 1535.9432860481227, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0118, 2025-09-03 15:30, , 118, 1605.034566345349, 1549.761542107568, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0119, 2025-09-05 16:30, , 119, 1551.5055055513221, 1550.110334796319, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0120, 2025-09-16 16:30, , 120, 1347.3700528720549, 1509.5622784114664, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0121, 2025-09-26 14:30, , 121, 1367.2935194118986, 1481.1085266115529, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0122, 2025-09-27 12:30, , 122, 1540.094057047159, 1492.9056326986743, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0123, 2025-09-29 12:30, , 123, 1562.8486850006, 1506.8942431590594, 1503.6762792629972, 1572.067711758197, 1435.2848467677975, , , , extracted 2023-11-20, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0124, 2025-10-15 13:30, , 124, 1556.5956504532264, 1507.2678054945754, 1494.9358442549126, 1568.694766547522, 1421.1769219623031, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0125, 2025-10-16 12:30, , 125, 1571.5136614971805, 1520.1169766950966, 1494.9358442549126, 1589.3933528666594, 1400.4783356431658, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0126, 2025-10-25 11:30, , 126, 1341.1332277461077, 1484.3202269052988, 1494.9358442549126, 1600.53224577966, 1389.3394427301653, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0127, 2025-10-29 14:30, , 127, 1403.838921628166, 1468.2239658498725, 1494.9358442549126, 1607.0820106064718, 1382.7896779033533, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0128, 2025-11-08 15:30, , 128, 1349.7030280308409, 1444.5197782860662, 1494.9358442549126, 1611.0801798863683, 1378.7915086234568, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0129, 2025-11-09 14:30, , 129, 1644.1266712940067, 1484.4411568876544, 1494.9358442549126, 1613.5683141158297, 1376.3033743939955, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0130, 2025-11-16 10:30, , 130, 1371.389888392746, 1461.8309031886727, 1494.9358442549126, 1615.1336931423202, 1374.737995367505, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0131, 2025-11-17 15:30, , 131, 1660.122713669384, 1501.489265284815, 1494.9358442549126, 1616.1249248651295, 1373.7467636446956, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0133, 2025-11-20 10:30, , 132, 1797.3074984287432, 1560.6529119136007, 1494.9358442549126, 1616.755080435505, 1373.11660807432, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0132, 2025-11-20 12:30, , 133, 1468.565929912396, 1542.2355155133598, 1494.9358442549126, 1617.1566749348171, 1372.715013575008, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0134, 2025-11-21 10:30, , 134, 1418.8859838271278, 1517.5656091761134, 1494.9358442549126, 1617.4130043587547, 1372.4586841510704, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0135, 2025-11-22 14:30, , 135, 1484.5105534189715, 1510.954598024685, 1494.9358442549126, 1617.5767740292445, 1372.2949144805807, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0136, 2025-12-03 13:30, , 136, 1418.7549494864438, 1492.514668317037, 1494.9358442549126, 1617.6814719471088, 1372.1902165627164, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0137, 2025-12-07 14:30, , 137, 1539.1961646594334, 1501.8509675855164, 1494.9358442549126, 1617.7484317734563, 1372.1232567363688, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0138, 2025-12-18 16:30, , 138, 1458.0332708690526, 1493.0874282422237, 1494.9358442549126, 1617.791266909703, 1372.0804216001222, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0139, 2025-12-20 14:30, , 139, 1518.415774068872, 1498.1530974075536, 1494.9358442549126, 1617.8186735607476, 1372.0530149490776, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0140, 2025-12-31 11:30, , 140, 1402.202917981885, 1478.96306152242, 1494.9358442549126, 1617.8362106100203, 1372.0354778998048, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0141, 2026-01-06 10:30, , 141, 1649.1290096681914, 1512.9962511515744, 1494.9358442549126, 1617.8474330084055, 1372.0242555014197, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0142, 2026-01-11 14:30, , 142, 1352.3852416118038, 1480.8740492436204, 1494.9358442549126, 1617.8546148056637, 1372.0170737041615, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0143, 2026-01-14 10:30, , 143, 1492.9058284536768, 1483.2804050856319, 1494.9358442549126, 1617.8592109357046, 1372.0124775741206, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0144, 2026-01-20 16:30, , 144, 1490.34521388597, 1484.6933668456995, 1494.9358442549126, 1617.862152368746, 1372.0095361410793, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0145, 2026-01-22 11:30, , 145, 1431.6500672375635, 1474.0847069240724, 1494.9358442549126, 1617.8640348489555, 1372.0076536608697, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0146, 2026-02-02 10:30, , 146, 1496.4531091784252, 1478.5583873749429, 1494.9358442549126, 1617.865239621161, 1372.0064488886642, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0147, 2026-02-04 14:30, , 147, 1614.5199541289398, 1505.7507007257423, 1494.9358442549126, 1617.866010669176, 1372.0056778406492, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0148, 2026-02-16 10:30, , 148, 1548.5646203283422, 1514.3134846462622, 1494.9358442549126, 1617.8665041373677, 1372.0051843724575, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0149, 2026-02-21 15:30, , 149, 1656.4513364525199, 1542.7410550075138, 1494.9358442549126, 1617.8668199559706, 1372.0048685538545, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0150, 2026-02-23 16:30, , 150, 1556.60202633382, 1545.513249272775, 1494.9358442549126, 1617.8670220794509, 1372.0046664303743, , , , extracted 2025-09-29, , , B-M1, ewma, 35S | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
