experiment, date, instrument, operator, firmware, software, block_cycles, run_minutes, edit_delay, bg_median.x1-m1, bg_median.x2-m2, plateau_median.x1-m1, plateau_median.x2-m2, heat_rate, cool_rate, transition.95→60 °C, transition.60→95 °C, led_current, led_junction, zone_spread, cover_temp, heatsink_max, exposure.x5-m5, exposure.x3-m3, exposure.x2-m3, exposure.x3-m4, exposure.x4-m4, exposure.x2-m2, exposure.x1-m2, exposure.x1-m1, wheel_ms, wheel_slow.bad, wheel_slow.n, encoder.emission, encoder.excitation, cam_overhead.mean, cam_overhead.sd, cam_overhead.n, cover_down, cover_up, cmd_rt, tick_late, catch_up.count, catch_up.exposure, img_proc, runtime_err, log_errors.count, cycle_sd, handoff_min, saturation.bad, saturation.n, calib_background, calib_roi, calib_uniformity, ct_mismatch.bad, ct_mismatch.n, action_rate.bad, action_rate.n, late_rate.bad, late_rate.n, call_disagree.bad, call_disagree.n, low_conf.bad, low_conf.n, rep_sd, rowcol, rox_level, rox_cv, manual_rate.bad, manual_rate.n, copied.count, findings.count
DEMO_QSA_HIST_0024, 2024-09-10 14:30, QS · QS-DEMO-A, operator-81023fd5, 7, QuantStudio 3 and 5 Software 1.6.1, 35898, 90.53512600829237, 2.933630869225342, 1.005832932758206, 1.0111561743011062, 5.3265579767828255, 2.3776890552033056, 2.834897171403179, 2.824599663125362, 11.996521472102089, 12.243933664548344, 0.558491493961945, 78.19429464460289, 0.3934057901230598, 104.85152915177127, 41.69239863759813, 665.3247432753651, 300.08287196016096, 299.6246275418786, 400.0836280277972, 408.77556706234566, 304.05155714050704, 301.10068678278026, 448.34288648461535, 301.0705874842814, 1, 320, 0, 0, 459.88163132492264, 35.64153749650251, 640.9869858358361, 9.695008880586029, 5.349077781216234, 18.768782700502637, 34.174008193970835, 268.84518367996094, 0.5555977229431918, 7465.725988990697, 8.547559165077116, 0, 147.8393185459298, 9998.096378974153, 10, 7680, 2581.066143826826, 34.771055408780995, 1.142725266284692, 0, 66, 0, 10, 0, 10, 0, 66, 0, 66, 0.12831279028286932, 0.08427700537286142, 173493.56205964563, 6.876980023886406, 1, 70, 1, 1
DEMO_QSA_HIST_0025, 2024-09-20 16:30, QS · QS-DEMO-A, operator-538c64e4, 7, QuantStudio 3 and 5 Software 1.6.1, 36133, 89.09054060399505, 3.3403144232796027, 0.9941435259088184, 1.0074491159765133, 5.271609688291408, 2.3140960794786505, 2.8734199921783214, 2.814758079040563, 11.891050122405499, 12.251425930830372, 0.5607193169864966, 78.33822508996637, 0.38626908227681744, 103.72149486646425, 42.22152825171772, 664.9105233755948, 305.7017665937734, 297.82440537080464, 405.43657621226134, 401.2370480229036, 298.83506822862756, 299.69597814744293, 452.89654767025183, 298.5397298476312, 0, 320, 0, 0, 464.52555951402667, 33.17318290122172, 653.6052189287658, 9.75441631955427, 5.284683276329449, 21.08937749163792, 33.139415183703406, 268.14846525526013, 0.5494540008432266, 7682.527896851504, 8.60204871416766, 0, 144.10849066336232, 10100.682825483103, 9, 7680, 2562.404949484295, 36.14693173184635, 1.149339874059422, 1, 66, 0, 10, 0, 10, 0, 66, 0, 66, 0.10306395768329481, 0.09272773167923568, 176440.56866833952, 6.687553536860482, 0, 70, 0, 1
DEMO_QSA_HIST_0026, 2024-10-08 13:30, QS · QS-DEMO-A, operator-81023fd5, 7, QuantStudio 3 and 5 Software 1.6.1, 36549, 91.701984326493, 3.076679507448668, 0.9834585610587069, 1.0191994125201929, 5.2495216013463715, 2.4165095948984314, 2.8220733485933107, 2.8170315081690958, 12.188661987535559, 12.167451108057083, 0.561343288187809, 77.55501990439951, 0.3861687570337525, 105.06496655381231, 41.961446038288926, 660.2481912747818, 302.61202580279587, 296.7770106454374, 394.28387997740316, 396.8143289625458, 299.6117527538256, 298.6620796965484, 444.46136384056126, 298.39308722546104, 0, 320, 0, 0, 475.5072468926509, 36.7756719598952, 647.4710052320997, 9.766063066384097, 5.357021937608379, 16.817988121648376, 34.13127879147052, 278.8654670912683, 0.5527087074393081, 7776.260986370217, 8.59936277388695, 2, 145.16311594636625, 9957.806688895533, 12, 7680, 2601.977693093174, 36.084166816569336, 1.1594426193751763, 1, 66, 0, 10, 0, 10, 0, 66, 1, 66, 0.1256710001468704, 0.08043836777167146, 177559.36121205564, 6.885617608253857, 0, 70, 0, 1
DEMO_QSA_HIST_0027, 2024-10-17 11:30, QS · QS-DEMO-A, operator-538c64e4, 7, QuantStudio 3 and 5 Software 1.6.1, 36757, 90.44215604467982, 3.154316923416435, 1.0201689162333099, 1.0116500446269594, 5.218376966445268, 2.344006830060784, 2.81365275719999, 2.8684821295926315, 12.217237555830387, 12.243233271484817, 0.5599267209111854, 78.25393822285213, 0.3962761350985202, 105.77415181942204, 42.33579833934113, 659.1135714498728, 308.033675151692, 293.5174867490311, 404.5415621362376, 399.4513700471648, 300.53568372872417, 301.8363736262179, 447.4159410451118, 299.5624723867932, 1, 320, 0, 0, 466.64086680159335, 36.05491217380504, 641.9919455306419, 9.649165095284824, 5.2230281223280395, 20.505269547954843, 34.4484786983515, 271.20122271955137, 0.5525997973407883, 7721.603995709459, 8.428524235559351, 0, 146.29745058108702, 9927.742510407328, 11, 7680, 2569.6594846645035, 35.572499488520165, 1.155274516512332, 0, 66, 0, 10, 1, 10, 0, 66, 0, 66, 0.0992044167295042, 0.1065590630237652, 176423.68127677488, 6.830647156383014, 0, 70, 0, 2
DEMO_QSA_HIST_0028, 2024-10-27 10:30, QS · QS-DEMO-A, operator-96fc0cae, 7, QuantStudio 3 and 5 Software 1.6.1, 36989, 90.27212729138378, 2.922885107458077, 0.9985170025662671, 0.9865678944064222, 5.279502839356377, 2.3928936333515534, 2.836463816829331, 2.846083616032648, 12.050334066210903, 11.979428229802897, 0.5649949604898648, 77.98094104105884, 0.3770573114092347, 103.5634088768177, 42.152933150784754, 649.9478094325443, 304.51720529782045, 297.6731347185825, 397.08755944098664, 406.1787485858555, 296.9345228160662, 294.23264653192376, 449.51750001759603, 296.4974961874509, 0, 320, 0, 0, 466.4639469730809, 35.53608610252323, 635.2086227140439, 9.727712183568949, 5.252828259167714, 18.732181426616652, 33.38832470422122, 273.13614109391415, 0.5450888972560713, 7431.3975420479655, 8.638141626048967, 0, 149.15021852158262, 10020.640753665039, 16, 7680, 2650.0112963025235, 35.468850664404975, 1.140818163016927, 0, 66, 0, 10, 0, 10, 0, 66, 0, 66, 0.12654972145644502, 0.08585160550179105, 176506.0368826477, 6.918106061754793, 0, 70, 0, 0
DEMO_QSA_HIST_0029, 2024-10-30 13:30, QS · QS-DEMO-A, operator-96fc0cae, 7, QuantStudio 3 and 5 Software 1.6.1, 37062, 89.96614220806008, 3.1010834766335784, 0.9980200834963678, 1.0047687322322192, 5.178865319327598, 2.405983932870885, 2.84386726482897, 2.828795136015918, 12.009612169542468, 12.226328605161383, 0.5614609573312493, 77.92337818460837, 0.3802666355231665, 106.51337110934914, 42.87255432001704, 651.8225894229772, 302.03844919074953, 296.5736942017176, 398.1146224839806, 401.8132025144464, 301.4952975083235, 303.1285678097403, 447.30911598937934, 301.3373575666038, 0, 320, 0, 0, 469.4850991468415, 36.68027462641358, 638.9609163915122, 9.811680979224679, 5.285415584572631, 18.368971563856846, 33.517382657171986, 268.0311297656645, 0.5615411117546781, 7527.315418729587, 8.562702340735118, 5, 145.67025882188997, 10109.599303213074, 12, 7680, 2556.3502300181713, 35.42887578173498, 1.149914994538982, 1, 66, 0, 10, 0, 10, 0, 66, 0, 66, 0.12507796001283572, 0.08199694651602553, 176799.0195482554, 6.8626445309896775, 0, 70, 0, 1
DEMO_QSA_HIST_0030, 2024-11-20 14:30, QS · QS-DEMO-A, operator-81023fd5, 7, QuantStudio 3 and 5 Software 1.6.1, 37552, 92.32932156366253, 2.9535738669305704, 1.0043090225641689, 0.9999286703712176, 5.353470071718598, 2.3844088883658747, 2.7765811857458162, 2.8430540492344996, 11.921567284673955, 12.047950665919569, 0.5631062587024457, 77.96617452424658, 0.388740798897775, 103.84309362013997, 41.56429951555359, 666.0516913589607, 301.40622075931316, 301.2674550201626, 403.2441888245729, 395.29043972084764, 299.8121932868405, 296.5248071336009, 450.0165167531535, 298.8970843188983, 1, 320, 0, 0, 465.2251257078737, 35.69204718850667, 644.8265219731518, 9.780056938120437, 5.327656246991511, 19.436704971132755, 34.56351883560016, 272.53175618478826, 0.555253760854249, 7483.408982831254, 8.555450207712546, 1, 148.65231455969587, 9921.635606362122, 15, 7680, 2539.782916972977, 35.762278728540366, 1.1305302423543804, 0, 66, 0, 10, 0, 10, 1, 66, 0, 66, 0.12553303346607234, 0.08649443645282413, 175824.06053771416, 6.701169373411125, 0, 70, 1, 2
DEMO_QSA_HIST_0031, 2024-11-27 12:30, QS · QS-DEMO-A, operator-538c64e4, 7, QuantStudio 3 and 5 Software 1.6.1, 37713, 92.48658385750362, 3.548530966923984, 1.009130644488975, 0.996305553391113, 5.224324102107692, 2.3852952898551414, 2.804435512931558, 2.845557779791309, 12.107255096346961, 12.362835771343121, 0.5687323393342445, 78.1280113536037, 0.38492126343855526, 104.2540296099056, 42.38745589485915, 653.3946055469429, 302.5423123815522, 297.7788100589991, 400.97314936353223, 403.6942410444679, 306.61812664204706, 294.9716972204353, 459.6226536856278, 302.7563594735523, 0, 320, 0, 0, 459.9134963947004, 35.707263883498435, 642.2225193623649, 9.833262755954435, 5.3140297959054275, 19.061084225592072, 34.45112123158994, 269.56422206931404, 0.5502782319890901, 7555.400939980161, 8.657479216974354, 0, 146.52947202246455, 9854.928980236757, 14, 7680, 2574.788312629491, 35.01205523363625, 1.133982001703926, 0, 66, 0, 10, 0, 10, 0, 66, 0, 66, 0.12123742368783055, 0.10061002875278786, 174019.55566937878, 6.786641562178305, 1, 70, 0, 0
DEMO_QSA_HIST_0032, 2024-11-30 13:30, QS · QS-DEMO-A, operator-538c64e4, 7, QuantStudio 3 and 5 Software 1.6.1, 37783, 89.97088807473885, 3.217877187007783, 1.0124707475767472, 1.0027720885709794, 5.320404109169674, 2.3463866290248636, 2.833918637674505, 2.843661891886002, 12.254570142460071, 11.949168809651006, 0.5673810124952106, 78.36008691265224, 0.4055200677105547, 105.52744685121269, 42.12768356315652, 659.5718153685427, 299.2290772891679, 303.28695240921604, 396.00133412263807, 403.42795839525064, 298.9694876955844, 298.22268117328053, 451.3816368125868, 297.34210004699975, 1, 320, 0, 0, 462.0049861811032, 36.366388873915454, 628.4167678078795, 9.820589906278373, 5.2897459693867255, 20.17437464862616, 33.87102079303432, 269.10881408305744, 0.5566672251531631, 7702.816566625823, 8.6086219390113, 1, 143.88610423199154, 9903.994531877872, 10, 7680, 2556.4564787548447, 35.62887722671138, 1.1440461501220156, 0, 66, 1, 10, 0, 10, 0, 66, 0, 66, 0.09872128444335457, 0.10587550229783048, 177388.2291183467, 6.932499964156109, 0, 70, 0, 0
DEMO_QSA_HIST_0033, 2024-12-01 14:30, QS · QS-DEMO-A, operator-96fc0cae, 7, QuantStudio 3 and 5 Software 1.6.1, 37808, 90.59155073549408, 3.440048949765198, 1.0059474207912364, 0.9852758534787319, 5.424328682607165, 2.4082496556781026, 2.806455021220865, 2.863711799509884, 12.1463284826847, 12.259788497143427, 0.5653689958540892, 78.05820771288504, 0.40665436061094873, 104.84792699230287, 42.35252460401963, 664.7568849506033, 299.81803880395796, 300.0321126118918, 409.33016129581034, 395.1433101253328, 300.0594448757307, 300.0917543495928, 458.60211569953, 301.8309906142656, 1, 320, 0, 0, 474.0523754896621, 36.65841181930699, 644.45618793356, 9.805842362340497, 5.359193627367378, 20.925302028016574, 33.87086015626046, 274.2619542726978, 0.5447675343865053, 7593.728398019922, 8.486344128122646, 0, 145.758372815654, 9963.644097716191, 19, 7680, 2581.307107318798, 36.14908152961455, 1.1365161118152431, 0, 66, 0, 10, 0, 10, 1, 66, 0, 66, 0.13957387200363822, 0.07988838765493224, 178650.1055678116, 6.891309568808276, 1, 70, 0, 1
DEMO_QSA_HIST_0034, 2024-12-08 12:30, QS · QS-DEMO-A, operator-81023fd5, 7, QuantStudio 3 and 5 Software 1.6.1, 37969, 91.6582308102654, 3.0995215645913765, 0.9835291887870848, 0.9946662323757741, 5.136004146815898, 2.415924343275976, 2.7900663197404936, 2.841080676004212, 12.060009906437902, 12.158323588983576, 0.5704903664593969, 78.87228976106513, 0.4578014774810851, 105.37261333545757, 42.214732995394634, 655.4192922931522, 300.35611971961623, 297.77616700485726, 402.69257601117073, 398.71279396628523, 298.8514272786761, 302.10390750062936, 445.9370005711877, 304.8635069155276, 1, 320, 0, 0, 466.1103299633936, 36.748767246600224, 647.4591558407564, 9.79579203616817, 5.404197010690436, 21.332398387622536, 33.617457694998045, 272.7602900959747, 0.5528436672475179, 7596.420196789685, 8.581711736696661, 3, 147.4916860360845, 9907.559180816555, 8, 7680, 2610.9843852565305, 35.51910436343139, 1.1510153970842412, 0, 66, 0, 10, 0, 10, 0, 66, 0, 66, 0.12516937754862914, 0.08195884014791358, 175265.3715891846, 6.961961286561311, 0, 70, 0, 1
DEMO_QSA_HIST_0035, 2024-12-15 13:30, QS · QS-DEMO-A, operator-538c64e4, 7, QuantStudio 3 and 5 Software 1.6.1, 38132, 88.88511121294263, 3.5401004095805972, 0.997035855363705, 0.9863818235221316, 5.423295693638823, 2.4154863527530197, 2.812541705975545, 2.8608470097953154, 12.002917698235093, 12.071400298705703, 0.566295509263722, 79.36362756571397, 0.3876262265208325, 104.6238484418771, 41.9001602038452, 665.9225190498681, 303.1511295364003, 293.6242027945272, 403.82351447320116, 399.93925814927394, 295.30659895407337, 297.156504068454, 452.42061477492064, 301.1198552781933, 1, 320, 0, 0, 468.29685844466246, 35.48820288920039, 635.0817167515219, 9.800155456420281, 5.361011511060326, 21.87902363263017, 33.85088869278735, 269.9600531385169, 0.5513030752535275, 7672.998085933329, 8.621542397366206, 0, 145.65200400623556, 10014.90192115971, 13, 7680, 2630.5410442026323, 35.18131902465446, 1.1427298733695146, 0, 66, 0, 10, 0, 10, 0, 66, 0, 66, 0.11947783346877157, 0.09865837033970437, 173592.7961552161, 6.754522344591552, 0, 70, 0, 0
DEMO_QSA_HIST_0036, 2024-12-25 14:30, QS · QS-DEMO-A, operator-96fc0cae, 7, QuantStudio 3 and 5 Software 1.6.1, 38366, 90.39183056874379, 2.9254060021195407, 0.9824741720213919, 0.9945769381070609, 5.34421117324708, 2.3746082987136465, 2.825377215154584, 2.877715713761355, 12.170961966719123, 12.08084864832464, 0.5673615201711169, 78.3431919824624, 0.3881112940937033, 103.85586062451009, 41.474636190820526, 667.2211685719841, 298.70826624201476, 303.15314060963834, 397.0614848883285, 406.30432070592815, 301.6736135603891, 299.7571460612335, 451.84337817593445, 299.62525675126193, 2, 320, 0, 0, 468.3813237171037, 36.1428475698785, 633.8179562681295, 9.851317300128741, 5.409254106299144, 22.243629897446066, 34.254884564531025, 267.454504946319, 0.5550256494778127, 7442.498886623357, 8.555143225533746, 0, 148.74850073512656, 10022.497610950853, 5, 7680, 2554.1400748909773, 35.42547168654602, 1.144613654920032, 0, 66, 0, 10, 0, 10, 0, 66, 0, 66, 0.12905313294416765, 0.08454529108943513, 174417.42308260853, 6.849327653888327, 0, 70, 0, 0
DEMO_QSA_HIST_0037, 2024-12-28 15:30, QS · QS-DEMO-A, operator-96fc0cae, 7, QuantStudio 3 and 5 Software 1.6.1, 38437, 90.11632734521517, 3.124179434527863, 0.9816809414031767, 0.9929854969882369, 5.229115380448226, 2.4404222033816843, 2.786159193732138, 2.834457033371235, 12.123665683163448, 12.316654876512757, 0.5705133709084628, 78.77575913066492, 0.3921989042842691, 105.47771147019606, 42.2978503583612, 665.0598762384371, 299.37705603024204, 301.5022916863952, 402.2944943597553, 395.9158661619089, 296.97035349414244, 305.28139560761684, 451.5823451904099, 301.544449425273, 1, 320, 0, 0, 466.39559977848904, 37.436495096757135, 647.8622469502487, 9.845486341976175, 5.337441200841212, 21.666770681847666, 34.60433226734128, 270.4859674144756, 0.5527989382067746, 7648.69008889499, 8.556299938015329, 4, 144.46542722213977, 10255.833741182876, 7, 7680, 2610.2394547556864, 34.72399489675727, 1.145796368476339, 0, 66, 0, 10, 0, 10, 0, 66, 0, 66, 0.1238747586005217, 0.08159313970853356, 176152.85490625736, 6.862228549671761, 0, 70, 0, 1
DEMO_QSA_HIST_0038, 2024-12-30 15:30, QS · QS-DEMO-A, operator-538c64e4, 7, QuantStudio 3 and 5 Software 1.6.1, 38484, 89.5693248394318, 3.543242376039561, 1.0211331153468424, 0.9984256939147845, 5.373573557689555, 2.3670301417512714, 2.8025235684466847, 2.814917464213326, 11.907961349863434, 12.359787332834266, 0.567594279382088, 78.81115037479016, 0.3921111254064215, 104.82956131236637, 41.262541059452126, 657.759863031645, 302.48813704664417, 297.7342784892559, 397.296859839634, 397.6681886229813, 299.4714640091439, 299.94416038260607, 448.5703282639855, 301.2415008258652, 0, 320, 0, 0, 469.46264752310736, 35.409589543507934, 636.2767514761568, 9.811733521826888, 5.354942368986586, 19.906825075127802, 33.60734074680578, 270.64835975656365, 0.5537499250858933, 7592.235438941354, 8.49304227532893, 0, 146.89217194220473, 9933.166396505356, 20, 7680, 2531.561297178224, 36.07091546308007, 1.1396306439452764, 1, 66, 0, 10, 0, 10, 0, 66, 0, 66, 0.12215786033724083, 0.10117908525651984, 177048.64884739072, 6.8310474727939745, 0, 70, 0, 0
DEMO_QSA_HIST_0039, 2024-12-30 15:30, QS · QS-DEMO-A, operator-96fc0cae, 7, QuantStudio 3 and 5 Software 1.6.1, 38484, 91.14091619649075, 3.5190411285204077, 1.0149840957876854, 0.9891808384240065, 5.292160510799735, 2.384087202926932, 2.8448994710216065, 2.8747329494429708, 12.292818299763374, 12.153012853824114, 0.5668316348994668, 78.47299817064392, 0.4055640448998929, 105.87258688603607, 42.00844910671534, 653.0419686832199, 297.18428098386676, 301.2367590323587, 401.0269406296037, 404.8480353651824, 296.2360162244347, 293.5382959872101, 455.3435089372393, 302.6067527601552, 0, 320, 0, 0, 466.2030319618878, 35.83120464634859, 637.7184945880164, 9.785068637339908, 5.413606707671928, 21.76799687111597, 34.11236908033427, 271.7314657728553, 0.5538495340601065, 7713.191641435124, 8.519646411807617, 1, 147.1070818820211, 10017.469065735746, 11, 7680, 2612.285107003141, 35.5002233086061, 1.1514403834005735, 0, 66, 0, 10, 0, 10, 0, 66, 0, 66, 0.12095999179095025, 0.1004639294666768, 173292.83808150576, 6.77283057801423, 0, 70, 0, 0
DEMO_QSA_HIST_0040, 2025-01-13 13:30, QS · QS-DEMO-A, operator-538c64e4, 7, QuantStudio 3 and 5 Software 1.6.1, 38807, 90.21298266578302, 3.578165309334344, 1.0024231045259047, 0.9945176674053382, 5.3690409345500365, 2.432419588277205, 2.8388303662720906, 2.8495477780566323, 11.999746659975955, 12.291313398669331, 0.5670634181065158, 78.93907948873695, 0.4128322368788907, 106.36671088430032, 41.74947446125098, 666.3653500775338, 298.4491421779633, 298.04633836336933, 401.86185322889764, 394.4151864318345, 307.28552846453607, 298.52532408196765, 450.46422817997427, 300.9189559341125, 0, 320, 0, 0, 465.23286172013536, 34.02002799983626, 642.8130472396218, 9.841915192939817, 5.310571712272994, 18.591649670843562, 33.892073000495635, 264.4079892128683, 0.5478569401790965, 7758.978832884254, 8.514990171116601, 1, 145.91045566549275, 10029.356777042856, 14, 7680, 2597.8535587116376, 35.402460650076364, 1.1519639079970305, 0, 66, 0, 10, 0, 10, 0, 66, 0, 66, 0.12055061235054114, 0.1373535925863853, 175951.5796752701, 6.763258135274278, 0, 70, 0, 1
DEMO_QSA_HIST_0041, 2025-01-20 10:30, QS · QS-DEMO-A, operator-96fc0cae, 7, QuantStudio 3 and 5 Software 1.6.1, 38967, 91.41426383096393, 3.325199820441069, 1.0039377259222595, 0.9993317538445504, 5.28132329323017, 2.334870493788261, 2.7965220639330983, 2.850696530920744, 12.068694245835067, 12.05816019560751, 0.5704611076771355, 78.78277045434827, 0.3848276911647767, 106.85522165467953, 41.69725619656613, 670.4710347263886, 305.07881742381693, 296.8975848510165, 401.5152453056344, 401.6983799508405, 298.40579268500016, 296.1306936792857, 453.79975134107127, 302.61845083024133, 1, 320, 0, 0, 463.53603732299416, 33.29708066736244, 645.9165374847912, 9.801714596089917, 5.2508093001207605, 18.29911843070696, 33.225985596184344, 268.9957269381012, 0.5421157811146958, 7708.973461683694, 8.539087993261425, 1, 149.21916201303247, 10168.616746025602, 9, 7680, 2605.1926811472226, 35.50235140339567, 1.1640064024355652, 1, 66, 0, 10, 0, 10, 0, 66, 0, 66, 0.10029768374710006, 0.0939142885525125, 175605.75648431826, 6.867537926181528, 0, 70, 0, 0
DEMO_QSA_HIST_0042, 2025-01-20 11:30, QS · QS-DEMO-A, operator-538c64e4, 7, QuantStudio 3 and 5 Software 1.6.1, 38968, 90.80179449402817, 2.9357214458282326, 1.0244791368156156, 0.9872910759910615, 5.377093623717209, 2.38674561093915, 2.7879548777150696, 2.795475696714806, 12.12919335376013, 12.394991620046962, 0.5690720471535814, 77.60642862554296, 0.42055691859558064, 104.31929732678326, 41.91095112916091, 660.6757982025861, 296.89933285644673, 301.05227053826013, 392.30700364692984, 397.7553302474094, 299.2601031696356, 300.7298727212578, 449.07772901671177, 298.79969031655145, 0, 320, 0, 0, 465.8998216619899, 35.70406236917511, 637.447800112842, 9.837426211831325, 5.311325559932699, 19.81245885610576, 32.974026168303986, 271.2456057674685, 0.5506225364937728, 7419.0401359672705, 8.54953752552589, 1, 146.9587693520826, 10011.083167534853, 13, 7680, 2548.584730386443, 35.8442879922122, 1.1493781903465001, 0, 66, 0, 10, 0, 10, 0, 66, 1, 66, 0.1282425359261123, 0.08437781480462156, 175994.6698092535, 6.851931795061392, 0, 70, 1, 2
DEMO_QSA_HIST_0043, 2025-01-20 10:30, QS · QS-DEMO-A, operator-538c64e4, 7, QuantStudio 3 and 5 Software 1.6.1, 38967, 90.11789661358786, 3.4798054823255598, 1.0036853118154807, 1.0025162507421213, 5.192335654855705, 2.4238456648012003, 2.792196078643948, 2.872804466135762, 12.031885605891633, 12.170895318525215, 0.572238337888995, 78.77112100106964, 0.3869931424067084, 103.70146115932772, 42.48128018688199, 656.6696659900513, 303.811489832991, 298.6089379324562, 394.3206616689259, 400.4582770900839, 298.2748874323918, 296.85421174248137, 448.84675580040016, 303.6813990488311, 1, 320, 0, 0, 471.74490063010995, 36.42312577988655, 647.6748966607036, 9.788108863102188, 5.250406371546566, 19.117298449139245, 33.80383211845189, 269.98865160109744, 0.5603314319175261, 7622.2061229986175, 8.527057461033396, 0, 146.4493385682538, 9917.448985357967, 14, 7680, 2601.3563966306333, 35.63024492211107, 1.126829972117811, 0, 66, 0, 10, 0, 10, 1, 66, 2, 66, 0.141863983473097, 0.07917718170828525, 173264.27333145647, 6.757369581676853, 0, 70, 1, 2
DEMO_QSA_HIST_0044, 2025-02-06 16:30, QS · QS-DEMO-A, operator-538c64e4, 7, QuantStudio 3 and 5 Software 1.6.1, 39369, 90.18232821947683, 3.3812972231785166, 0.9929588806850649, 1.000209936391076, 5.400412552421211, 2.346583318521937, 2.8242548124844884, 2.855367448431013, 11.996827789431517, 12.187217902234622, 0.5683300760640098, 79.3387159899755, 0.40577121455591225, 103.36270791579187, 41.82031278411618, 658.9887391721986, 300.41801880212165, 300.4339173254258, 396.03533845390376, 397.0993906160788, 303.47454372663236, 298.4613078050987, 450.32152488509547, 298.4598984718024, 0, 320, 0, 0, 468.52169023404946, 35.996772469005236, 641.4164073349428, 9.825544207980355, 5.384156667000099, 19.356379843262776, 33.927289045647406, 276.02878245349063, 0.5503745042267049, 7715.245002417954, 8.415486553023348, 0, 146.28947511009056, 9898.838253081845, 9, 7680, 2556.953686011574, 35.57194821619847, 1.144958871170015, 0, 66, 0, 10, 0, 10, 0, 66, 0, 66, 0.11452550836497134, 0.08081091949504664, 175379.4530201574, 6.617476278683552, 1, 70, 0, 1
DEMO_QSA_HIST_0045, 2025-02-12 16:30, QS · QS-DEMO-A, operator-538c64e4, 7, QuantStudio 3 and 5 Software 1.6.1, 39508, 89.0542411022034, 3.109885267041726, 0.9980923225196953, 0.9910864863197585, 5.1729165900458, 2.4266157799236723, 2.8060789075267785, 2.851284623786349, 11.920898226200785, 11.99180454815973, 0.5725119850386058, 77.75572603333839, 0.4142578571627551, 103.38038915590882, 42.5773935516243, 661.4533611838606, 298.05425852856325, 300.7299071149195, 402.40733728912994, 394.7159316317621, 302.6848283470959, 296.292729418353, 454.38093359998965, 298.283348917691, 0, 320, 0, 0, 464.94969748986944, 36.81292867014306, 645.9502461463848, 9.861715203861056, 5.266941992352454, 21.90213598793989, 33.96330300615365, 269.10426419391007, 0.5603531331871011, 7698.441936730701, 8.58058617012166, 5, 145.58379251561453, 9848.58702697993, 14, 7680, 2557.176650135189, 35.73018161366469, 1.1584107016578156, 0, 66, 1, 10, 0, 10, 0, 66, 0, 66, 0.12461464381900589, 0.08015542495438968, 175209.01715843842, 6.825195335735361, 0, 70, 0, 0
DEMO_QSA_HIST_0046, 2025-02-18 10:30, QS · QS-DEMO-A, operator-96fc0cae, 7, QuantStudio 3 and 5 Software 1.6.1, 39642, 90.2133561309196, 3.109418791881211, 0.9891383482000454, 0.9923993553565748, 5.2515818891712645, 2.445161671704306, 2.804784445697686, 2.8539138271153033, 12.032310402010692, 12.190304507714274, 0.5710693173895722, 78.22435350641823, 0.4113286921536098, 106.46021163608587, 42.11815605850213, 661.5041343840542, 304.63312806064727, 299.0716884044559, 400.57199633174065, 398.3275594762985, 302.4605119603538, 300.8797518033393, 443.81794512583815, 296.9075711821003, 0, 320, 0, 0, 465.68810410698154, 37.2577088842037, 641.6016962037753, 9.88146507280657, 5.3313098918055895, 19.33326396483962, 33.5539237491207, 271.3860102848443, 0.5574428917727247, 7583.128419889969, 8.405282809934237, 2, 146.3587700351487, 9977.73058770144, 14, 7680, 2569.6689162111875, 34.961712861373265, 1.1429394125578571, 0, 66, 0, 10, 0, 10, 0, 66, 0, 66, 0.12926546393834715, 0.0797118926282189, 172573.73274522202, 6.85968642139744, 0, 70, 0, 1
DEMO_QSA_HIST_0047, 2025-02-22 16:30, QS · QS-DEMO-A, operator-81023fd5, 7, QuantStudio 3 and 5 Software 1.6.1, 39741, 89.43363767497878, 3.4859739297045205, 1.0000621590902685, 0.9811474989084061, 5.384598531665018, 2.4282976334320123, 2.81787342136388, 2.8200545892597453, 12.14524619210838, 12.247265015694284, 0.5716821113060544, 78.58131260830655, 0.39307022798321023, 104.47279830574169, 42.39281676140005, 665.0021009165, 301.6044549423958, 296.8775983118737, 396.53178693397297, 394.1611397588056, 296.80169865527483, 299.9533779766594, 445.0012335195847, 299.82510019425166, 0, 320, 0, 0, 471.1768346514129, 37.870222468460454, 639.339950601392, 9.823275957350013, 5.2503385088498895, 17.461635722057814, 34.10422187474856, 270.24872017167206, 0.5439570479619086, 7511.634001792415, 8.346359580517298, 0, 146.66472446657835, 9982.962609485483, 15, 7680, 2561.32583708616, 35.573167606695954, 1.1579435437631118, 0, 66, 0, 10, 0, 10, 0, 66, 0, 66, 0.09952455129162903, 0.11406689362989929, 174156.04943115386, 6.710364738406767, 0, 70, 0, 0
