experiment, date, operator, x, value, plotted, centre, ucl, lcl, s, direction, signal, extract, flags, baseline, chart, type, variant, sop_sha256
DEMO_LC1_HIST_0001, 2024-01-08 15:30, , 1, 1488.2565964919825, 1519.0150581553348, 1526.704673571173, 1595.248908049628, 1458.1604390927182, , , , extracted 2023-11-20, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0087, 2025-03-16 10:30, , 87, 1512.0865197168391, 1499.8116788294403, 1526.704673571173, 1640.945064368598, 1412.4642827737482, , , , extracted 2023-11-20, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0088, 2025-03-20 10:30, , 88, 1559.9820740801345, 1511.8457578795792, 1526.704673571173, 1640.945064368598, 1412.4642827737482, , , , extracted 2023-11-20, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0089, 2025-04-01 16:30, , 89, 1549.970964091726, 1519.4707991220087, 1526.704673571173, 1640.945064368598, 1412.4642827737482, , , , extracted 2023-11-20, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0090, 2025-04-07 15:30, , 90, 1497.022876038491, 1514.9812145053052, 1526.704673571173, 1640.945064368598, 1412.4642827737482, , , , extracted 2023-11-20, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0091, 2025-04-11 17:30, , 91, 1539.4096302835276, 1519.8668976609497, 1526.704673571173, 1640.945064368598, 1412.4642827737482, , , , extracted 2023-11-20, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0092, 2025-04-22 11:30, , 92, 1328.9081437377506, 1481.67514687631, 1526.704673571173, 1640.945064368598, 1412.4642827737482, , , , extracted 2023-11-20, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0093, 2025-04-26 11:30, , 93, 1441.786405301813, 1473.6973985614106, 1526.704673571173, 1640.945064368598, 1412.4642827737482, , , , extracted 2023-11-20, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0094, 2025-04-26 17:30, , 94, 1492.392635393855, 1477.4364459278997, 1526.704673571173, 1640.945064368598, 1412.4642827737482, , , , extracted 2023-11-20, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0095, 2025-05-03 17:30, , 95, 1507.6910774241487, 1483.4873722271498, 1526.704673571173, 1640.945064368598, 1412.4642827737482, , , , extracted 2023-11-20, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0096, 2025-05-10 12:30, , 96, 1544.9030602789735, 1495.7705098375145, 1526.704673571173, 1640.945064368598, 1412.4642827737482, , , , extracted 2023-11-20, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0097, 2025-05-17 12:30, , 97, 1425.5064378032907, 1481.71769543067, 1526.704673571173, 1640.945064368598, 1412.4642827737482, , , , extracted 2023-11-20, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0098, 2025-05-19 14:30, , 98, 1538.535807558982, 1493.0813178563324, 1526.704673571173, 1640.945064368598, 1412.4642827737482, , , , extracted 2023-11-20, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0099, 2025-05-20 14:30, , 99, 1471.6410531926801, 1488.793264923602, 1526.704673571173, 1640.945064368598, 1412.4642827737482, , , , extracted 2023-11-20, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0100, 2025-05-20 14:30, , 100, 1472.643911585187, 1485.563394255919, 1526.704673571173, 1640.945064368598, 1412.4642827737482, , , , extracted 2023-11-20, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0101, 2025-05-21 12:30, , 101, 1590.3132908184805, 1506.5133735684315, 1526.704673571173, 1640.945064368598, 1412.4642827737482, , , , extracted 2023-11-20, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0102, 2025-05-26 17:30, , 102, 1526.3711220368668, 1510.4849232621186, 1526.704673571173, 1640.945064368598, 1412.4642827737482, , , , extracted 2023-11-20, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0103, 2025-05-28 14:30, , 103, 1519.9975914468152, 1512.387456899058, 1526.704673571173, 1640.945064368598, 1412.4642827737482, , , , extracted 2023-11-20, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0104, 2025-06-01 11:30, , 104, 1642.066990216007, 1538.3233635624479, 1526.704673571173, 1640.945064368598, 1412.4642827737482, , , , extracted 2023-11-20, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0105, 2025-06-18 12:30, , 105, 1471.2336483584681, 1524.905420521652, 1526.704673571173, 1640.945064368598, 1412.4642827737482, , , , extracted 2023-11-20, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0106, 2025-06-22 14:30, , 106, 1596.7156142859392, 1539.2674592745095, 1526.704673571173, 1640.945064368598, 1412.4642827737482, , , , extracted 2023-11-20, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0107, 2025-06-24 11:30, , 107, 1537.188213199408, 1538.8516100594893, 1526.704673571173, 1640.945064368598, 1412.4642827737482, , , , extracted 2023-11-20, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0108, 2025-07-04 14:30, , 108, 1583.9292500372321, 1547.867138055038, 1526.704673571173, 1640.945064368598, 1412.4642827737482, , , , extracted 2023-11-20, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0109, 2025-07-09 13:30, , 109, 1517.3354914964123, 1541.760808743313, 1526.704673571173, 1640.945064368598, 1412.4642827737482, , , , extracted 2023-11-20, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0110, 2025-07-22 17:30, , 110, 1379.3933779399454, 1509.2873225826397, 1526.704673571173, 1640.945064368598, 1412.4642827737482, , , , extracted 2023-11-20, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0111, 2025-07-28 17:30, , 111, 1395.881885129682, 1486.6062350920483, 1526.704673571173, 1640.945064368598, 1412.4642827737482, , , , extracted 2023-11-20, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0113, 2025-07-29 13:30, , 112, 1229.5469691126646, 1435.1943818961718, 1526.704673571173, 1640.945064368598, 1412.4642827737482, , , , extracted 2023-11-20, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0112, 2025-07-29 14:30, , 113, 1605.9566351662895, 1469.3468325501954, 1526.704673571173, 1640.945064368598, 1412.4642827737482, , , , extracted 2023-11-20, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0114, 2025-08-03 14:30, , 114, 1526.2480269350535, 1480.727071427167, 1526.704673571173, 1640.945064368598, 1412.4642827737482, , , , extracted 2023-11-20, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0115, 2025-08-22 16:30, , 115, 1736.9290583686702, 1531.9674688154676, 1526.704673571173, 1640.945064368598, 1412.4642827737482, , , , extracted 2023-11-20, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0116, 2025-08-23 16:30, , 116, 1495.3768547796228, 1524.6493460082988, 1526.704673571173, 1640.945064368598, 1412.4642827737482, , , , extracted 2023-11-20, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0117, 2025-08-26 17:30, , 117, 1488.2262959497998, 1517.364735996599, 1526.704673571173, 1640.945064368598, 1412.4642827737482, , , , extracted 2023-11-20, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0118, 2025-09-03 15:30, , 118, 1322.5931115702845, 1478.410411111336, 1526.704673571173, 1640.945064368598, 1412.4642827737482, , , , extracted 2023-11-20, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0119, 2025-09-05 16:30, , 119, 1416.6939239416972, 1466.0671136774085, 1526.704673571173, 1640.945064368598, 1412.4642827737482, , , , extracted 2023-11-20, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0120, 2025-09-16 16:30, , 120, 1437.9992580829564, 1460.4535425585182, 1526.704673571173, 1640.945064368598, 1412.4642827737482, , , , extracted 2023-11-20, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0121, 2025-09-26 14:30, , 121, 1597.6489548215989, 1487.8926250111344, 1526.704673571173, 1640.945064368598, 1412.4642827737482, , , , extracted 2023-11-20, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0122, 2025-09-27 12:30, , 122, 1597.9875373964844, 1509.9116074882045, 1526.704673571173, 1640.945064368598, 1412.4642827737482, , , , extracted 2023-11-20, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0123, 2025-09-29 12:30, , 123, 1352.908445599079, 1478.5109751103794, 1526.704673571173, 1640.945064368598, 1412.4642827737482, , , , extracted 2023-11-20, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0124, 2025-10-15 13:30, , 124, 1435.15211699499, 1477.7941103029734, 1488.4546086299692, 1544.0627578030972, 1432.8464594568413, , , , extracted 2025-09-29, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0125, 2025-10-16 12:30, , 125, 1792.8682653677006, 1540.808941315919, 1488.4546086299692, 1559.6677861838168, 1417.2414310761217, , , , extracted 2025-09-29, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0126, 2025-10-25 11:30, , 126, 1393.5423473638036, 1511.3556225254958, 1488.4546086299692, 1568.0655935198886, 1408.84362374005, , , , extracted 2025-09-29, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0127, 2025-10-29 14:30, , 127, 1525.3468751473263, 1514.1538730498619, 1488.4546086299692, 1573.0035764542565, 1403.905640805682, , , , extracted 2025-09-29, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0128, 2025-11-08 15:30, , 128, 1459.9529864286794, 1503.3136957256254, 1488.4546086299692, 1576.0178666150305, 1400.891350644908, , , , extracted 2025-09-29, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0129, 2025-11-09 14:30, , 129, 1447.2049619401469, 1492.0919489685298, 1488.4546086299692, 1577.893714784907, 1399.0155024750316, , , , extracted 2025-09-29, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0130, 2025-11-16 10:30, , 130, 1411.475076642407, 1475.9685745033053, 1488.4546086299692, 1579.0738815730313, 1397.8353356869072, , , , extracted 2025-09-29, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0131, 2025-11-17 15:30, , 131, 1382.8248836940547, 1457.3398363414553, 1488.4546086299692, 1579.8211886078118, 1397.0880286521267, , , , extracted 2025-09-29, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0133, 2025-11-20 10:30, , 132, 1420.5094171741891, 1449.9737525080022, 1488.4546086299692, 1580.2962739787818, 1396.6129432811567, , , , extracted 2025-09-29, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0132, 2025-11-20 12:30, , 133, 1426.1660725831914, 1445.21221652304, 1488.4546086299692, 1580.5990431371522, 1396.3101741227863, , , , extracted 2025-09-29, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0134, 2025-11-21 10:30, , 134, 1560.7642765558273, 1468.3226285295975, 1488.4546086299692, 1580.792294399518, 1396.1169228604206, , , , extracted 2025-09-29, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0135, 2025-11-22 14:30, , 135, 1409.9723869959125, 1456.6525802228607, 1488.4546086299692, 1580.9157632353356, 1395.993454024603, , , , extracted 2025-09-29, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0136, 2025-12-03 13:30, , 136, 1488.2014241924605, 1462.9623490167808, 1488.4546086299692, 1580.9946968375866, 1395.9145204223519, , , , extracted 2025-09-29, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0137, 2025-12-07 14:30, , 137, 1632.1038827058471, 1496.7906557545941, 1488.4546086299692, 1581.045179028709, 1395.8640382312294, , , , extracted 2025-09-29, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0138, 2025-12-18 16:30, , 138, 1422.248947463599, 1481.8823140963952, 1488.4546086299692, 1581.077473191533, 1395.8317440684054, , , , extracted 2025-09-29, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0139, 2025-12-20 14:30, , 139, 1559.8714951564534, 1497.480150308407, 1488.4546086299692, 1581.0981355479269, 1395.8110817120116, , , , extracted 2025-09-29, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0140, 2025-12-31 11:30, , 140, 1426.301828075628, 1483.2444858618514, 1488.4546086299692, 1581.1113570379066, 1395.7978602220319, , , , extracted 2025-09-29, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0141, 2026-01-06 10:30, , 141, 1440.59629320656, 1474.7148473307932, 1488.4546086299692, 1581.1198178014874, 1395.789399458451, , , , extracted 2025-09-29, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0142, 2026-01-11 14:30, , 142, 1563.9396667468932, 1492.5598112140133, 1488.4546086299692, 1581.125232284791, 1395.7839849751474, , , , extracted 2025-09-29, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0143, 2026-01-14 10:30, , 143, 1570.048968163712, 1508.0576426039531, 1488.4546086299692, 1581.1286973880897, 1395.7805198718488, , , , extracted 2025-09-29, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0144, 2026-01-20 16:30, , 144, 1475.4440121312803, 1501.5349165094185, 1488.4546086299692, 1581.1309149862088, 1395.7783022737297, , , , extracted 2025-09-29, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0145, 2026-01-22 11:30, , 145, 1746.5571486376753, 1550.53936293507, 1488.4546086299692, 1581.1323342211576, 1395.7768830387809, , , , extracted 2025-09-29, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0146, 2026-02-02 10:30, , 146, 1228.1362893431135, 1486.0587482166789, 1488.4546086299692, 1581.1332425201192, 1395.7759747398193, , , , extracted 2025-09-29, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0147, 2026-02-04 14:30, , 147, 1593.6968301345396, 1507.586364600251, 1488.4546086299692, 1581.133823826783, 1395.7753934331554, , , , extracted 2025-09-29, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0148, 2026-02-16 10:30, , 148, 1520.270148834451, 1510.123121447091, 1488.4546086299692, 1581.1341958611342, 1395.7750213988043, , , , extracted 2025-09-29, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0149, 2026-02-21 15:30, , 149, 1429.3526941851896, 1493.9690359947108, 1488.4546086299692, 1581.1344339623354, 1395.774783297603, , , , extracted 2025-09-29, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
DEMO_LC1_HIST_0150, 2026-02-23 16:30, , 150, 1617.462643275739, 1518.6677574509165, 1488.4546086299692, 1581.1345863467832, 1395.7746309131553, , , , extracted 2025-09-29, , , B-M1, ewma, T-NOS | DEMO-CRM, 055382dc15bd9513fd0422dce56ae998951ec018ee119774b6f769c0f930c792
